Time,X,Y,Z,Surge,Sway,Heave,Roll,Pitch,Yaw,Sea surface Z,ACCx,ACCy,ACCz,PQRx,PQRy,PQRz,x velocity,y velocity,z velocity,x angular velocity,y angular velocity,z angular velocity
754.8,0.07610891,0.78702879,-6.93E-04,0.07610891,0.78702879,0.399307072,0.394592461,-0.015686113,0.207556869,0.385598834,-0.014806252,-0.283628785,-0.345181126,0.006770982,7.98E-04,-8.78E-04,-0.021782572,0.227188073,-0.422615963,-3.29E-04,3.02E-04,-0.013964101
754.9,0.073780656,0.808617115,-0.044547968,0.073780656,0.808617115,0.355452031,0.394881837,-0.013163245,0.127435628,0.33836165,-0.020155782,-0.286080618,-0.347241852,0.008707936,9.14E-04,4.07E-04,-0.023816518,0.198618071,-0.457463079,4.55E-04,3.88E-04,-0.013987446
755,0.071258351,0.827373207,-0.091872275,0.071258351,0.827373207,0.308127731,0.400098021,-0.010115363,0.047548769,0.28991604,-0.025005845,-0.282402021,-0.32204768,0.009425274,0.001008794,0.001637808,-0.026316095,0.17006453,-0.491172014,0.001372126,4.84E-04,-0.013884504
755.1,0.068489499,0.843332469,-0.142414778,0.068489499,0.843332469,0.257585227,0.410649356,-0.006486488,-0.031400527,0.240543189,-0.029135266,-0.272764792,-0.270636522,0.008884305,0.001074602,0.00275755,-0.029217964,0.142127021,-0.521043423,0.002297921,5.89E-04,-0.01366359
755.2,0.065428928,0.856588006,-0.195664182,0.065428928,0.856588006,0.204335824,0.426229177,-0.002236967,-0.108772317,0.190571435,-0.032338391,-0.257869569,-0.196590653,0.007170386,0.001106481,0.003715992,-0.032439683,0.115368976,-0.54460915,0.00310976,6.98E-04,-0.013338382
755.3,0.062041175,0.867283463,-0.250884503,0.062041175,0.867283463,0.149115503,0.445864477,0.002652453,-0.18401857,0.140363678,-0.034427678,-0.238904391,-0.105675159,0.004483117,0.001100162,0.004473021,-0.035881291,0.090268011,-0.55987181,0.003699448,8.09E-04,-0.012927121
755.4,0.058302589,0.875601232,-0.30717212,0.058302589,0.875601232,0.092827871,0.468029215,0.008177498,-0.256706177,0.090299226,-0.035236818,-0.217456871,-0.005270564,0.001115568,0.001052561,0.005002122,-0.03942696,0.067170845,-0.565498085,0.003983636,9.17E-04,-0.012451394
755.5,0.054203149,0.881746948,-0.363529146,0.054203149,0.881746948,0.036470842,0.490810724,0.014308364,-0.326532081,0.040751735,-0.034624993,-0.195384099,0.096343371,-0.002575406,9.62E-04,0.005292465,-0.042946831,0.0462571,-0.560945596,0.003911749,0.001017826,-0.011934672
755.6,0.049747854,0.885931551,-0.418945432,0.049747854,0.885931551,-0.018945439,0.51211275,0.020988903,-0.393329757,-0.007934275,-0.032482396,-0.174649016,0.190782916,-0.006204838,8.28E-04,0.005349525,-0.046299258,0.027516217,-0.546514307,0.003470618,0.001107677,-0.011400694
755.7,0.044957709,0.888352275,-0.472481906,0.044957709,0.888352275,-0.072481908,0.529873856,0.028136988,-0.457066067,-0.055465477,-0.028736971,-0.157136479,0.270357825,-0.009397854,6.52E-04,0.005194213,-0.049333595,0.010741393,-0.523316058,0.002685382,0.001182021,-0.010871861
755.8,0.039870158,0.889175117,-0.52334702,0.039870158,0.889175117,-0.123347022,0.542280575,0.035646017,-0.517829618,-0.101617591,-0.023361804,-0.144467514,0.328795275,-0.011826689,4.38E-04,0.004860621,-0.051893775,-0.004457217,-0.493167972,0.001616609,0.001236812,-0.010367805
755.9,0.034539014,0.888519585,-0.570959151,0.034539014,0.888519585,-0.170959175,0.547953474,0.043387376,-0.575811201,-0.146246883,-0.016382442,-0.137832203,0.361822433,-0.013242933,1.89E-04,0.004392646,-0.053822677,-0.018619805,-0.458419276,3.54E-04,0.001268406,-0.009904223
756,0.029033797,0.88644743,-0.614989221,0.029033797,0.88644743,-0.214989215,0.546088512,0.051213782,-0.6312789,-0.189294033,-0.007883165,-0.137862309,0.367554532,-0.013501879,-8.67E-05,0.003839835,-0.054967388,-0.032387221,-0.421729727,-9.93E-04,0.001273728,-0.009492105
756.1,0.023438519,0.882957339,-0.655379295,0.023438519,0.882957339,-0.255379289,0.536538894,0.058963229,-0.68454952,-0.230780115,0.001988707,-0.144559915,0.346653795,-0.012576634,-3.83E-04,0.003252878,-0.055185115,-0.046439299,-0.385820458,-0.002306854,0.001250396,-0.00913739
756.2,0.017849894,0.877984166,-0.692336202,0.017849894,0.877984166,-0.292336226,0.51983065,0.066463477,-0.735959607,-0.270795363,0.013021373,-0.157291982,0.302246808,-0.010560623,-6.90E-04,0.002679208,-0.05434963,-0.061428157,-0.353221114,-0.003472112,0.001196826,-0.008841079
756.3,0.012375046,0.871405184,-0.726300538,0.012375046,0.871405184,-0.326300532,0.497109492,0.073536778,-0.785838237,-0.30948194,0.024940625,-0.174851256,0.239609232,-0.007658251,-0.001000486,0.002159105,-0.052357795,-0.077914123,-0.326036935,-0.004389331,0.001112288,-0.008599752
756.4,0.007128751,0.863051057,-0.757893801,0.007128751,0.863051057,-0.357893825,0.47002459,0.080004841,-0.834483698,-0.347012359,0.037415843,-0.195575637,0.165649655,-0.004164636,-0.001305104,0.001722712,-0.04913588,-0.096311581,-0.305758021,-0.004983985,9.97E-04,-0.008406454
756.5,0.002230272,0.852721274,-0.787850082,0.002230272,0.852721274,-0.387850076,0.440561075,0.085693808,-0.882146412,-0.383565289,0.050069958,-0.217510072,0.088241357,-4.36E-04,-0.001595256,0.001388209,-0.04464514,-0.116850222,-0.293127665,-0.005214408,8.52E-04,-0.008251799
756.6,-0.002200079,0.840202868,-0.816937506,-0.002200079,0.840202868,-0.41693753,0.410837266,0.090439162,-0.929018319,-0.419300551,0.062493097,-0.238591907,0.015465875,0.003143717,-0.001862518,0.00116132,-0.038886251,-0.139555148,-0.288083118,-0.005076215,6.79E-04,-0.008125211
756.7,-0.006044594,0.825289845,-0.845878243,-0.006044594,0.825289845,-0.445878208,0.382887412,0.094090512,-0.975229778,-0.454335277,0.074259217,-0.256839005,-0.045159537,0.00620483,-0.002098745,0.001036164,-0.031902178,-0.164246355,-0.289773318,-0.004603019,4.80E-04,-0.008016134
756.8,-0.009191894,0.807802975,-0.875273466,-0.009191894,0.807802975,-0.47527343,0.358450809,0.096516149,-1.020852773,-0.488723359,0.084944677,-0.270522722,-0.087396648,0.008424998,-0.00229614,9.97E-04,-0.023779185,-0.190556506,-0.296652061,-0.003863372,2.60E-04,-0.007915094
756.9,-0.011540614,0.787606537,-0.905541897,-0.011540614,0.787606537,-0.505541861,0.338789042,0.097607305,-1.065910251,-0.522440574,0.094147485,-0.278311723,-0.106874471,0.009563618,-0.002447385,0.001023072,-0.014645783,-0.217963839,-0.306637579,-0.002954191,2.26E-05,-0.007814509
757,-0.013002929,0.764621854,-0.936876297,-0.013002929,0.764621854,-0.536876261,0.324549138,0.097282004,-1.110388122,-0.555377779,0.10150576,-0.279376248,-0.10149407,0.009486066,-0.002545873,0.001088853,-0.004669596,-0.245836767,-0.317322491,-0.001991322,-2.28E-04,-0.007709145
757.1,-0.013507797,0.738835871,-0.969222605,-0.013507797,0.738835871,-0.569222569,0.315687181,0.095488412,-1.154249356,-0.587344204,0.106713974,-0.273447411,-0.071611114,0.008178133,-0.002586031,0.001171551,0.005947671,-0.273486059,-0.326213647,-0.001098129,-4.85E-04,-0.00759618
757.2,-0.013003803,0.710304022,-1.002283692,-0.013003803,0.710304022,-0.602283657,0.311460148,0.092207527,-1.197447208,-0.618081956,0.109535804,-0.260827836,-0.019978918,0.005748812,-0.0025637,0.00125316,0.016976852,-0.30022041,-0.33097843,-3.93E-04,-7.43E-04,-0.007474881
757.3,-0.011461504,0.679147601,-1.035546184,-0.011461504,0.679147601,-0.635546267,0.31048794,0.087455116,-1.239935573,-0.647291262,0.10981286,-0.242352996,0.048541315,0.002421106,-0.002476521,0.001323987,0.028169072,-0.325401542,-0.329672912,2.16E-05,-9.95E-04,-0.007345919
757.4,-0.008875191,0.645545602,-1.068329573,-0.008875191,0.645545602,-0.668329537,0.310880196,0.081282706,-1.281673472,-0.674664108,0.107468875,-0.219304579,0.127473321,-0.001488311,-0.002324277,0.001384824,0.039264084,-0.348494287,-0.320929973,7.16E-05,-0.00123579,-0.007210429
757.5,-0.005263986,0.609722733,-1.099848986,-0.005263986,0.609722733,-0.69984901,0.310416063,0.073777416,-1.322625045,-0.699921929,0.102509755,-0.193280943,0.209372118,-0.005598693,-0.002109157,0.001447834,0.049998686,-0.369107095,-0.304088864,-2.83E-04,-0.00145797,-0.007068895
757.6,-6.72E-04,0.571933627,-1.129290462,-6.72E-04,0.571933627,-0.729290485,0.306760898,0.06506066,-1.362752193,-0.722851707,0.095019957,-0.166033736,0.286559291,-0.009501265,-0.001835932,0.001535997,0.06011478,-0.38701886,-0.279254386,-0.001041244,-0.001655682,-0.006920034
757.7,0.004830857,0.532446384,-1.155886412,0.004830857,0.532446384,-0.755886376,0.297698331,0.055285449,-1.402001128,-0.743334286,0.085156396,-0.139284915,0.351875072,-0.012798308,-0.001512014,0.001681092,0.069366718,-0.402188343,-0.247280247,-0.002162824,-0.001823463,-0.006759804
757.8,0.011152277,0.491526037,-1.178986549,0.011152277,0.491526037,-0.778986514,0.281356463,0.044632375,-1.440284658,-0.761359681,0.073140659,-0.114542861,0.399373735,-0.015141531,-0.001147409,0.001920371,0.0775278,-0.414743825,-0.209679306,-0.003569018,-0.001956725,-0.006580677
757.9,0.018177066,0.449420184,-1.198117614,0.018177066,0.449420184,-0.798117638,0.256405702,0.033304323,-1.477460738,-0.777026015,0.059250507,-0.092938728,0.424895777,-0.016266065,-7.55E-04,0.002292204,0.084395844,-0.424953975,-0.168470041,-0.005150384,-0.002052,-0.006371307
758,0.025770811,0.406347901,-1.213024378,0.025770811,0.406347901,-0.813024342,0.222209199,0.021519952,-1.513311547,-0.790521504,0.043811225,-0.075103882,0.426462569,-0.0160168,-3.48E-04,0.002831123,0.089797906,-0.433181797,-0.125974775,-0.006776297,-0.002107165,-0.006116657
758.1,0.033782788,0.362493694,-1.223689318,0.033782788,0.362493694,-0.823689342,0.178910949,0.009506288,-1.547523644,-0.802091709,0.027187067,-0.061104805,0.404456527,-0.014364495,5.71E-05,0.003562753,0.093594203,-0.439827881,-0.08458963,-0.008306829,-0.002121613,-0.005798643
758.2,0.042049654,0.318005949,-1.230329275,0.042049654,0.318005949,-0.830329299,0.127452224,-0.002509341,-1.579674732,-0.811996727,0.00977283,-0.050444554,0.361570414,-0.011410069,4.44E-04,0.004499186,0.095681407,-0.445269714,-0.046548783,-0.009605654,-0.002096357,-0.00539726
758.3,0.05039959,0.273001254,-1.233368158,0.05039959,0.273001254,-0.833368182,0.069514084,-0.01430759,-1.609226293,-0.82046452,-0.008014705,-0.042130767,0.302531036,-0.007376582,7.96E-04,0.005635322,0.095995187,-0.449804968,-0.013705893,-0.010552759,-0.002034022,-0.004892128
758.4,0.058656778,0.227573127,-1.23339057,0.058656778,0.227573127,-0.833390594,0.00739046,-0.025685161,-1.63552807,-0.827647152,-0.025745561,-0.034800608,0.233623586,-0.00258961,0.001100564,0.006946626,0.094512177,-0.453606065,0.012646006,-0.011055772,-0.001938735,-0.004264335
758.5,0.066646077,0.181804568,-1.231079102,0.066646077,0.181804568,-0.831079125,-0.056196962,-0.036462161,-1.657831093,-0.833586306,-0.04298577,-0.026886262,0.162061848,0.002552211,0.001345945,0.008388636,0.091251212,-0.456691175,0.031898441,-0.011058812,-0.001815882,-0.003498425
758.6,0.074197784,0.135782972,-1.227143168,0.074197784,0.135782972,-0.827143133,-0.11832537,-0.046488302,-1.675313816,-0.838193308,-0.059306994,-0.016800132,0.095264609,0.007613727,0.001525333,0.009898377,0.086273707,-0.458914525,0.044182901,-0.01054801,-0.001671751,-0.002584333
758.7,0.081152253,0.08961568,-1.222244859,0.081152253,0.08961568,-0.822244883,-0.176118109,-0.055647465,-1.68711745,-0.841247245,-0.074296511,-0.003118874,0.040108306,0.012163462,0.001636474,0.011397657,0.079683229,-0.45997649,0.050351803,-0.009553174,-0.001513096,-0.001519087
758.8,0.087364361,0.043444168,-1.216931701,0.087364361,0.043444168,-0.816931725,-0.226989864,-0.063860348,-1.692389929,-0.842412601,-0.087567515,0.015251952,0.002228903,0.015813706,0.001681953,0.012798029,0.071624089,-0.459450888,0.051886431,-0.008145391,-0.00134665,-3.08E-04
758.9,0.092707507,-0.002544513,-1.211580276,0.092707507,-0.002544513,-0.811580241,-0.268866902,-0.071084887,-1.690336496,-0.841275478,-0.098769699,0.038946253,-0.014557349,0.018256672,0.001668795,0.014007028,0.062278995,-0.456826466,0.050740492,-0.006430798,-0.001178664,0.001034137
759,0.097077116,-0.048110913,-1.206358433,0.097077116,-0.048110913,-0.806358457,-0.300361678,-0.077314433,-1.680271145,-0.837394869,-0.107600325,0.068047554,-0.008655799,0.019293325,0.001607598,0.014935177,0.051865565,-0.451557931,0.04913438,-0.004541077,-0.001014495,0.002483939
759.1,0.100393496,-0.092961915,-1.201209903,0.100393496,-0.092961915,-0.801209867,-0.320886022,-0.082573692,-1.661668165,-0.83036295,-0.113815713,0.102045753,0.019123774,0.018852085,0.001511353,0.015503166,0.040631713,-0.443122784,0.049320559,-0.002621548,-8.58E-04,0.004009148
759.2,0.102603912,-0.136755615,-1.195861816,0.102603912,-0.136755615,-0.795861781,-0.330691453,-0.08691273,-1.634206429,-0.81986644,-0.117243258,0.139842575,0.065623415,0.016995648,0.001394173,0.015648589,0.028849711,-0.431079082,0.053343356,-8.18E-04,-7.13E-04,0.005570462
759.3,0.103683762,-0.179112434,-1.189855933,0.103683762,-0.179112434,-0.789856017,-0.330833499,-0.090399348,-1.597805149,-0.805740187,-0.117793489,0.179806298,0.125628552,0.013915205,0.001270133,0.015331641,0.016808812,-0.415120981,0.062817377,7.37E-04,-5.80E-04,0.007123423
759.4,0.103636816,-0.219631732,-1.182600498,0.103636816,-0.219631732,-0.782600522,-0.323062959,-0.093110499,-1.55264682,-0.788004728,-0.11547131,0.219874472,0.19236727,0.009912582,0.001152368,0.014539287,0.004806344,-0.395126922,0.078746931,0.001934231,-4.59E-04,0.00862091
759.5,0.102494523,-0.257912904,-1.173436403,0.102494523,-0.257912904,-0.773436368,-0.309654203,-0.095123177,-1.499184368,-0.766881835,-0.110385197,0.257701288,0.258168999,0.005371964,0.001052473,0.0132875,-0.006862656,-0.371196907,0.101404707,0.002701189,-3.49E-04,0.010015934
759.6,0.100314222,-0.293579042,-1.1617136,0.100314222,-0.293579042,-0.761713624,-0.293186964,-0.096505717,-1.438132402,-0.742785597,-0.102752417,0.290841604,0.315218185,7.24E-04,9.80E-04,0.01162133,-0.017916984,-0.34367381,0.13028222,0.003005034,-2.47E-04,0.011264567
759.7,0.097176485,-0.326301724,-1.146868587,0.097176485,-0.326301724,-0.74686861,-0.276301589,-0.097309972,-1.370441492,-0.716290693,-0.092898645,0.316959566,0.356329768,-0.003595488,9.43E-04,0.009612751,-0.028101471,-0.313145289,0.164117308,0.002856955,-1.51E-04,0.012328761
759.8,0.093181498,-0.355823845,-1.128495455,0.093181498,-0.355823845,-0.728495419,-0.261451237,-0.097565184,-1.297257722,-0.688083289,-0.081250308,0.334043069,0.375670992,-0.007184843,9.46E-04,0.007356396,-0.037199004,-0.280423351,0.200996403,0.00231035,-5.73E-05,0.013178839
759.9,0.088444725,-0.381979614,-1.106403589,0.088444725,-0.381979614,-0.706403613,-0.250673839,-0.097274013,-1.219868051,-0.658902336,-0.068318999,0.340602556,0.369360292,-0.009716007,9.92E-04,0.004963475,-0.04504143,-0.24650154,0.238522318,0.001455376,3.92E-05,0.013795477
760,0.083091937,-0.404708862,-1.080657005,0.083091937,-0.404708862,-0.680657089,-0.245405789,-0.096411155,-1.139637767,-0.629479783,-0.054678066,0.335831261,0.335885776,-0.010964553,0.001079581,0.002554312,-0.051518249,-0.21249241,0.274032064,4.10E-04,1.42E-04,0.014170992
760.1,0.077253893,-0.424064666,-1.051588893,0.077253893,-0.424064666,-0.651588857,-0.246354438,-0.094924715,-1.057941554,-0.600487087,-0.040932842,0.319706144,0.276302843,-0.010830963,0.00120433,2.50E-04,-0.056582185,-0.179550134,0.304844314,-6.91E-04,2.56E-04,0.014309847
760.2,0.071060784,-0.440213323,-1.019790888,0.071060784,-0.440213323,-0.619790912,-0.2534418,-0.092740449,-0.97609465,-0.572493098,-0.027686791,0.293016402,0.194191683,-0.009349935,0.001357221,-0.001835535,-0.060250952,-0.148786441,0.328514105,-0.001711088,3.84E-04,0.014228315
760.3,0.064636864,-0.45342645,-0.986078441,0.064636864,-0.45342645,-0.586078465,-0.265824239,-0.089768509,-0.895288283,-0.545935643,-0.015506648,0.257315179,0.095376252,-0.006687024,0.001525057,-0.003604368,-0.06260492,-0.121188353,0.343070931,-0.002521774,5.28E-04,0.013953324
760.4,0.058095399,-0.464065641,-0.951432049,0.058095399,-0.464065641,-0.551432073,-0.281986841,-0.085912327,-0.816533054,-0.521106718,-0.004889633,0.214799617,-0.012571147,-0.00312288,0.0016909,-0.004980338,-0.063780858,-0.097546277,0.347218048,-0.003018352,6.89E-04,0.013520567
760.5,0.051534258,-0.472560495,-0.91692239,0.051534258,-0.472560495,-0.516922414,-0.299903121,-0.081079108,-0.740616301,-0.498149522,0.003764448,0.168134384,-0.120996215,9.73E-04,0.001835184,-0.005914513,-0.063962311,-0.07839932,0.340473996,-0.003128551,8.66E-04,0.012972017
760.6,0.04503233,-0.479382008,-0.883624315,0.04503233,-0.479382008,-0.483624309,-0.317244705,-0.075190951,-0.668073343,-0.47706494,0.010174281,0.120237974,-0.220940566,0.00517953,0.001937363,-0.006387961,-0.063367496,-0.064002292,0.323242457,-0.002819992,0.001054842,0.012353056
760.7,0.038647003,-0.485013187,-0.852527916,0.038647003,-0.485013187,-0.45252794,-0.331621506,-0.068196024,-0.599176797,-0.457725187,0.014190279,0.07405462,-0.303960138,0.009059993,0.001977899,-0.00641226,-0.062235596,-0.054315899,0.296802099,-0.002103532,0.001251194,0.011709428
760.8,0.032412831,-0.489919096,-0.824455082,0.032412831,-0.489919096,-0.424455106,-0.340829294,-0.060078671,-0.533942621,-0.43989298,0.015799958,0.032332151,-0.362908439,0.012207936,0.001940294,-0.00602766,-0.060812648,-0.049019176,0.263216511,-0.001032487,0.001447812,0.011084261
760.9,0.026341446,-0.494518906,-0.799988568,0.026341446,-0.494518906,-0.399988592,-0.343080669,-0.050867784,-0.472152995,-0.423245199,0.015126059,-0.002577072,-0.392610215,0.014284074,0.001812882,-0.005299084,-0.05933764,-0.04754156,0.225170421,3.02E-04,0.001636252,0.010515383
761,0.020422779,-0.499161869,-0.779421151,0.020422779,-0.499161869,-0.379421145,-0.337197795,-0.040642614,-0.413392904,-0.407400417,0.012418413,-0.028879678,-0.390360644,0.015049508,0.001590106,-0.004310371,-0.058029558,-0.049110871,0.185746375,0.001780499,0.001807202,0.01003313
761.1,0.014627492,-0.504109144,-0.762728751,0.014627492,-0.504109144,-0.362728775,-0.322748156,-0.029535522,-0.357097978,-0.391949534,0.008040428,-0.045460541,-0.356200244,0.014389155,0.001273146,-0.003157299,-0.057075779,-0.052813355,0.14816205,0.003264438,0.001951127,0.009658793
761.2,0.008910541,-0.509523034,-0.749571443,0.008910541,-0.509523034,-0.349571437,-0.300109521,-0.017731233,-0.30260929,-0.376488172,0.00245089,-0.051951822,-0.292936906,0.012323599,8.70E-04,-0.001939988,-0.056622109,-0.057661915,0.115491822,0.004611338,0.002058947,0.009403807
761.3,0.003215675,-0.51546371,-0.739320874,0.003215675,-0.51546371,-0.339320898,-0.270458229,-0.005462571,-0.249230801,-0.360648643,-0.003818592,-0.048747264,-0.205911035,0.00900818,3.94E-04,-7.55E-04,-0.05676472,-0.062668552,0.090398889,0.00568736,0.002122685,0.009269695
761.4,-0.002519379,-0.521894217,-0.731113434,-0.002519379,-0.521894217,-0.331113458,-0.235680827,0.006997274,-0.196284909,-0.344128496,-0.010190284,-0.036958781,-0.10252408,0.004719402,-1.35E-04,3.10E-04,-0.057544261,-0.066916649,0.074903122,0.006380421,0.002136016,0.009248737
761.5,-0.008357297,-0.528692544,-0.723923385,-0.008357297,-0.528692544,-0.323923379,-0.198216665,0.019345485,-0.143162459,-0.326712318,-0.016070824,-0.018314679,0.008424858,-1.70E-04,-6.94E-04,0.001184607,-0.058942549,-0.069628083,0.070206444,0.006611146,0.002094719,0.00932529
761.6,-0.014355443,-0.535669565,-0.71664995,-0.014355443,-0.535669565,-0.316649914,-0.160846406,0.03126281,-0.08936352,-0.308283786,-0.020884698,0.004996832,0.117531715,-0.0052258,-0.001259126,0.001818168,-0.060882246,-0.070219411,0.07659224,0.006340835,0.001996985,0.009477592
761.7,-0.020560393,-0.542591274,-0.708210349,-0.020560393,-0.542591274,-0.308210373,-0.126444851,0.042428355,-0.034526486,-0.288826141,-0.024109252,0.030529202,0.215634234,-0.009991243,-0.001802996,0.002182103,-0.063229881,-0.068341375,0.093407964,0.005575684,0.001843594,0.00967991
761.8,-0.027002988,-0.549203157,-0.697630942,-0.027002988,-0.549203157,-0.297630936,-0.097721798,0.05253511,0.021555809,-0.268410927,-0.025309003,0.055807507,0.294632873,-0.014030484,-0.002299797,0.002270921,-0.065802515,-0.063896718,0.119132041,0.004366861,0.001637956,0.009904819
